date,MMM_adj_close,MMM_cashflow,MMM_cml_units,MMM_cml_cost,MMM_gain_loss,MMM_avg_price,MMM_mktvalue,TSLA_adj_close,TSLA_cashflow,TSLA_cml_units,TSLA_cml_cost,TSLA_gain_loss,TSLA_avg_price,TSLA_mktvalue,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,RUN_adj_close,RUN_cashflow,RUN_cml_units,RUN_cml_cost,RUN_gain_loss,RUN_avg_price,RUN_mktvalue,ZM_adj_close,ZM_cashflow,ZM_cml_units,ZM_cml_cost,ZM_gain_loss,ZM_avg_price,ZM_mktvalue,DIS_adj_close,DIS_cashflow,DIS_cml_units,DIS_cml_cost,DIS_gain_loss,DIS_avg_price,DIS_mktvalue,IBM_adj_close,IBM_cashflow,IBM_cml_units,IBM_cml_cost,IBM_gain_loss,IBM_avg_price,IBM_mktvalue,AMD_adj_close,AMD_cashflow,AMD_cml_units,AMD_cml_cost,AMD_gain_loss,AMD_avg_price,AMD_mktvalue,FB_adj_close,FB_cashflow,FB_cml_units,FB_cml_cost,FB_gain_loss,FB_avg_price,FB_mktvalue,BA_adj_close,BA_cashflow,BA_cml_units,BA_cml_cost,BA_gain_loss,BA_avg_price,BA_mktvalue,WYNN_adj_close,WYNN_cashflow,WYNN_cml_units,WYNN_cml_cost,WYNN_gain_loss,WYNN_avg_price,WYNN_mktvalue,AMZN_adj_close,AMZN_cashflow,AMZN_cml_units,AMZN_cml_cost,AMZN_gain_loss,AMZN_avg_price,AMZN_mktvalue,VIAC_adj_close,VIAC_cashflow,VIAC_cml_units,VIAC_cml_cost,VIAC_gain_loss,VIAC_avg_price,VIAC_mktvalue,NWS_adj_close,NWS_cashflow,NWS_cml_units,NWS_cml_cost,NWS_gain_loss,NWS_avg_price,NWS_mktvalue,TTD_adj_close,TTD_cashflow,TTD_cml_units,TTD_cml_cost,TTD_gain_loss,TTD_avg_price,TTD_mktvalue,NVDA_adj_close,NVDA_cashflow,NVDA_cml_units,NVDA_cml_cost,NVDA_gain_loss,NVDA_avg_price,NVDA_mktvalue,WMT_adj_close,WMT_cashflow,WMT_cml_units,WMT_cml_cost,WMT_gain_loss,WMT_avg_price,WMT_mktvalue,PTON_adj_close,PTON_cashflow,PTON_cml_units,PTON_cml_cost,PTON_gain_loss,PTON_avg_price,PTON_mktvalue,FVRR_adj_close,FVRR_cashflow,FVRR_cml_units,FVRR_cml_cost,FVRR_gain_loss,FVRR_avg_price,FVRR_mktvalue,MRNA_adj_close,MRNA_cashflow,MRNA_cml_units,MRNA_cml_cost,MRNA_gain_loss,MRNA_avg_price,MRNA_mktvalue,LULU_adj_close,LULU_cashflow,LULU_cml_units,LULU_cml_cost,LULU_gain_loss,LULU_avg_price,LULU_mktvalue,MO_adj_close,MO_cashflow,MO_cml_units,MO_cml_cost,MO_gain_loss,MO_avg_price,MO_mktvalue,SHOP_adj_close,SHOP_cashflow,SHOP_cml_units,SHOP_cml_cost,SHOP_gain_loss,SHOP_avg_price,SHOP_mktvalue,LUNA_adj_close,LUNA_cashflow,LUNA_cml_units,LUNA_cml_cost,LUNA_gain_loss,LUNA_avg_price,LUNA_mktvalue,TWTR_adj_close,TWTR_cashflow,TWTR_cml_units,TWTR_cml_cost,TWTR_gain_loss,TWTR_avg_price,TWTR_mktvalue,MCD_adj_close,MCD_cashflow,MCD_cml_units,MCD_cml_cost,MCD_gain_loss,MCD_avg_price,MCD_mktvalue,HD_adj_close,HD_cashflow,HD_cml_units,HD_cml_cost,HD_gain_loss,HD_avg_price,HD_mktvalue,CVX_adj_close,CVX_cashflow,CVX_cml_units,CVX_cml_cost,CVX_gain_loss,CVX_avg_price,CVX_mktvalue,SYF_adj_close,SYF_cashflow,SYF_cml_units,SYF_cml_cost,SYF_gain_loss,SYF_avg_price,SYF_mktvalue,PLUG_adj_close,PLUG_cashflow,PLUG_cml_units,PLUG_cml_cost,PLUG_gain_loss,PLUG_avg_price,PLUG_mktvalue,NIO_adj_close,NIO_cashflow,NIO_cml_units,NIO_cml_cost,NIO_gain_loss,NIO_avg_price,NIO_mktvalue,DKNG_adj_close,DKNG_cashflow,DKNG_cml_units,DKNG_cml_cost,DKNG_gain_loss,DKNG_avg_price,DKNG_mktvalue,MGM_adj_close,MGM_cashflow,MGM_cml_units,MGM_cml_cost,MGM_gain_loss,MGM_avg_price,MGM_mktvalue,XLNX_adj_close,XLNX_cashflow,XLNX_cml_units,XLNX_cml_cost,XLNX_gain_loss,XLNX_avg_price,XLNX_mktvalue,QCOM_adj_close,QCOM_cashflow,QCOM_cml_units,QCOM_cml_cost,QCOM_gain_loss,QCOM_avg_price,QCOM_mktvalue,PLTR_adj_close,PLTR_cashflow,PLTR_cml_units,PLTR_cml_cost,PLTR_gain_loss,PLTR_avg_price,PLTR_mktvalue,PLL_adj_close,PLL_cashflow,PLL_cml_units,PLL_cml_cost,PLL_gain_loss,PLL_avg_price,PLL_mktvalue,TLRY_adj_close,TLRY_cashflow,TLRY_cml_units,TLRY_cml_cost,TLRY_gain_loss,TLRY_avg_price,TLRY_mktvalue,GILT_adj_close,GILT_cashflow,GILT_cml_units,GILT_cml_cost,GILT_gain_loss,GILT_avg_price,GILT_mktvalue
2020-05-13,128.348,-180.95,1.0,180.95,0.0,180.95,128.348,158.192,-159.37,2.0,190.8,31.43,95.4,316.384,76.398,-1139.95,15.0,1139.95,0.0,75.997,1145.966,13.54,-195.8,10.0,195.8,0.0,19.58,135.4,167.14,7.98,0.8,88.51,7.98,110.638,133.712,102.92,-98.4,0.92,98.4,0.0,106.957,94.686,102.193,-621.4,5.0,621.4,0.0,124.28,510.966,52.18,-108.0,2.0,108.0,0.0,54.0,104.36,205.1,-117.4,0.65,117.4,0.0,180.615,133.315,121.5,0.0,0.0,0.0,0.0,,0.0,76.77,0.0,0.0,0.0,0.0,,0.0,2367.92,-289.31,0.12,289.31,0.0,2410.917,284.15,16.292,-471.3,30.0,471.3,0.0,15.71,488.754,10.814,-217.92,24.0,217.92,0.0,9.08,259.54,29.236,-274.19,0.9,274.19,0.0,304.656,26.312,77.674,-309.23,1.05,309.23,0.0,294.505,81.557,121.32,-224.73,1.8,224.73,0.0,124.85,218.376,45.17,0.0,0.0,0.0,0.0,,0.0,54.54,0.0,0.0,0.0,0.0,,0.0,65.18,0.0,0.0,0.0,0.0,,0.0,229.39,0.0,0.0,0.0,0.0,,0.0,32.416,0.0,0.0,0.0,0.0,,0.0,754.38,0.0,0.0,0.0,0.0,,0.0,6.2,0.0,0.0,0.0,0.0,,0.0,28.13,0.0,0.0,0.0,0.0,,0.0,165.871,0.0,0.0,0.0,0.0,,0.0,221.67,0.0,0.0,0.0,0.0,,0.0,80.695,0.0,0.0,0.0,0.0,,0.0,15.27,0.0,0.0,0.0,0.0,,0.0,4.11,0.0,0.0,0.0,0.0,,0.0,3.44,0.0,0.0,0.0,0.0,,0.0,25.855,0.0,0.0,0.0,0.0,,0.0,12.674,0.0,0.0,0.0,0.0,,0.0,81.54,0.0,0.0,0.0,0.0,,0.0,75.907,0.0,0.0,0.0,0.0,,0.0,,,,,,,,6.84,0.0,0.0,0.0,0.0,,0.0,7.19,0.0,0.0,0.0,0.0,,0.0,7.163,0.0,0.0,0.0,0.0,,0.0
2020-05-14,128.225,-180.95,1.0,180.95,0.0,180.95,128.225,160.666,-159.37,2.0,190.8,31.43,95.4,321.332,76.867,-1139.95,15.0,1139.95,0.0,75.997,1153.006,13.965,-195.8,10.0,195.8,0.0,19.58,139.65,167.91,7.98,0.8,88.51,7.98,110.638,134.328,105.91,-98.4,0.92,98.4,0.0,106.957,97.437,103.27,-621.4,5.0,621.4,0.0,124.28,516.352,54.51,-108.0,2.0,108.0,0.0,54.0,109.02,206.81,-117.4,0.65,117.4,0.0,180.615,134.426,122.52,0.0,0.0,0.0,0.0,,0.0,78.3,0.0,0.0,0.0,0.0,,0.0,2388.85,-289.31,0.12,289.31,0.0,2410.917,286.662,16.592,-471.3,30.0,471.3,0.0,15.71,497.746,10.883,-217.92,24.0,217.92,0.0,9.08,261.202,29.73,-274.19,0.9,274.19,0.0,304.656,26.757,80.175,-309.23,1.05,309.23,0.0,294.505,84.183,121.035,-224.73,1.8,224.73,0.0,124.85,217.864,45.11,0.0,0.0,0.0,0.0,,0.0,57.0,0.0,0.0,0.0,0.0,,0.0,64.56,0.0,0.0,0.0,0.0,,0.0,237.57,0.0,0.0,0.0,0.0,,0.0,32.327,0.0,0.0,0.0,0.0,,0.0,754.29,0.0,0.0,0.0,0.0,,0.0,5.78,0.0,0.0,0.0,0.0,,0.0,28.56,0.0,0.0,0.0,0.0,,0.0,168.357,0.0,0.0,0.0,0.0,,0.0,225.889,0.0,0.0,0.0,0.0,,0.0,81.923,0.0,0.0,0.0,0.0,,0.0,16.424,0.0,0.0,0.0,0.0,,0.0,4.06,0.0,0.0,0.0,0.0,,0.0,3.45,0.0,0.0,0.0,0.0,,0.0,25.31,0.0,0.0,0.0,0.0,,0.0,13.513,0.0,0.0,0.0,0.0,,0.0,83.945,0.0,0.0,0.0,0.0,,0.0,77.727,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.201,0.0,0.0,0.0,0.0,,0.0,7.17,0.0,0.0,0.0,0.0,,0.0,7.146,0.0,0.0,0.0,0.0,,0.0
2020-05-15,130.771,-180.95,1.0,180.95,0.0,180.95,130.771,159.834,-159.37,2.0,190.8,31.43,95.4,319.668,76.413,-1139.95,15.0,1139.95,0.0,75.997,1146.189,14.07,-195.8,10.0,195.8,0.0,19.58,140.7,174.83,7.98,0.8,88.51,7.98,110.638,139.864,109.05,-98.4,0.92,98.4,0.0,106.957,100.326,103.297,-621.4,5.0,621.4,0.0,124.28,516.485,54.2,-108.0,2.0,108.0,0.0,54.0,108.4,210.88,-117.4,0.65,117.4,0.0,180.615,137.072,120.0,0.0,0.0,0.0,0.0,,0.0,77.7,0.0,0.0,0.0,0.0,,0.0,2409.78,-289.31,0.12,289.31,0.0,2410.917,289.174,16.727,-471.3,30.0,471.3,0.0,15.71,501.806,10.893,-217.92,24.0,217.92,0.0,9.08,261.44,30.001,-274.19,0.9,274.19,0.0,304.656,27.001,84.77,-309.23,1.05,309.23,0.0,294.505,89.008,123.507,-224.73,1.8,224.73,0.0,124.85,222.312,48.42,-289.8,6.0,289.8,0.0,48.3,290.52,59.04,0.0,0.0,0.0,0.0,,0.0,66.69,0.0,0.0,0.0,0.0,,0.0,247.09,0.0,0.0,0.0,0.0,,0.0,32.63,0.0,0.0,0.0,0.0,,0.0,767.0,0.0,0.0,0.0,0.0,,0.0,5.37,0.0,0.0,0.0,0.0,,0.0,29.0,0.0,0.0,0.0,0.0,,0.0,166.821,0.0,0.0,0.0,0.0,,0.0,230.561,0.0,0.0,0.0,0.0,,0.0,81.114,0.0,0.0,0.0,0.0,,0.0,15.914,0.0,0.0,0.0,0.0,,0.0,4.08,0.0,0.0,0.0,0.0,,0.0,3.37,0.0,0.0,0.0,0.0,,0.0,29.23,0.0,0.0,0.0,0.0,,0.0,13.843,0.0,0.0,0.0,0.0,,0.0,82.693,0.0,0.0,0.0,0.0,,0.0,73.737,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.5,0.0,0.0,0.0,0.0,,0.0,7.77,0.0,0.0,0.0,0.0,,0.0,7.129,0.0,0.0,0.0,0.0,,0.0
2020-05-18,140.747,-180.95,1.0,180.95,0.0,180.95,140.747,162.726,-159.37,2.0,190.8,31.43,95.4,325.452,78.213,-1139.95,15.0,1139.95,0.0,75.997,1173.195,15.14,-195.8,10.0,195.8,0.0,19.58,151.4,164.69,7.98,0.8,88.51,7.98,110.638,131.752,116.85,-98.4,0.92,98.4,0.0,106.957,107.502,107.341,-621.4,5.0,621.4,0.0,124.28,536.706,54.59,-108.0,2.0,108.0,0.0,54.0,109.18,213.19,-117.4,0.65,117.4,0.0,180.615,138.574,135.44,0.0,0.0,0.0,0.0,,0.0,81.47,0.0,0.0,0.0,0.0,,0.0,2426.26,-289.31,0.12,289.31,0.0,2410.917,291.151,18.419,-471.3,30.0,471.3,0.0,15.71,552.567,11.16,-217.92,24.0,217.92,0.0,9.08,267.851,29.673,-274.19,0.9,274.19,0.0,304.656,26.706,87.36,-309.23,1.05,309.23,0.0,294.505,91.728,125.193,-224.73,1.8,224.73,0.0,124.85,225.348,43.61,-289.8,6.0,289.8,0.0,48.3,261.66,59.15,0.0,0.0,0.0,0.0,,0.0,80.0,0.0,0.0,0.0,0.0,,0.0,255.65,0.0,0.0,0.0,0.0,,0.0,33.531,0.0,0.0,0.0,0.0,,0.0,738.02,0.0,0.0,0.0,0.0,,0.0,5.91,0.0,0.0,0.0,0.0,,0.0,29.64,0.0,0.0,0.0,0.0,,0.0,172.599,0.0,0.0,0.0,0.0,,0.0,236.361,0.0,0.0,0.0,0.0,,0.0,85.434,0.0,0.0,0.0,0.0,,0.0,17.281,0.0,0.0,0.0,0.0,,0.0,4.17,0.0,0.0,0.0,0.0,,0.0,3.61,0.0,0.0,0.0,0.0,,0.0,29.55,0.0,0.0,0.0,0.0,,0.0,15.302,0.0,0.0,0.0,0.0,,0.0,86.597,0.0,0.0,0.0,0.0,,0.0,77.795,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.391,0.0,0.0,0.0,0.0,,0.0,7.96,0.0,0.0,0.0,0.0,,0.0,7.276,0.0,0.0,0.0,0.0,,0.0
2020-05-19,139.908,-180.95,1.0,180.95,0.0,180.95,139.908,161.602,-159.37,2.0,190.8,31.43,95.4,323.204,77.761,-1139.95,15.0,1139.95,0.0,75.997,1166.416,15.51,-195.8,10.0,195.8,0.0,19.58,155.1,173.68,7.98,0.8,88.51,7.98,110.638,138.944,114.37,-98.4,0.92,98.4,0.0,106.957,105.22,106.22,-621.4,5.0,621.4,0.0,124.28,531.099,55.47,-108.0,2.0,108.0,0.0,54.0,110.94,216.88,-117.4,0.65,117.4,0.0,180.615,140.972,130.44,0.0,0.0,0.0,0.0,,0.0,82.03,0.0,0.0,0.0,0.0,,0.0,2449.33,-289.31,0.12,289.31,0.0,2410.917,293.92,18.989,-471.3,30.0,471.3,0.0,15.71,569.681,11.16,-217.92,24.0,217.92,0.0,9.08,267.851,29.41,-274.19,0.9,274.19,0.0,304.656,26.469,87.912,-309.23,1.05,309.23,0.0,294.505,92.308,122.536,-224.73,1.8,224.73,0.0,124.85,220.564,44.8,-289.8,6.0,289.8,0.0,48.3,268.8,63.3,0.0,0.0,0.0,0.0,,0.0,71.67,0.0,0.0,0.0,0.0,,0.0,251.41,0.0,0.0,0.0,0.0,,0.0,33.103,0.0,0.0,0.0,0.0,,0.0,753.01,0.0,0.0,0.0,0.0,,0.0,6.25,0.0,0.0,0.0,0.0,,0.0,29.88,0.0,0.0,0.0,0.0,,0.0,172.349,0.0,0.0,0.0,0.0,,0.0,229.376,0.0,0.0,0.0,0.0,,0.0,82.729,0.0,0.0,0.0,0.0,,0.0,16.963,0.0,0.0,0.0,0.0,,0.0,4.17,0.0,0.0,0.0,0.0,,0.0,3.69,0.0,0.0,0.0,0.0,,0.0,29.57,0.0,0.0,0.0,0.0,,0.0,15.152,0.0,0.0,0.0,0.0,,0.0,86.25,0.0,0.0,0.0,0.0,,0.0,75.994,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.74,0.0,0.0,0.0,0.0,,0.0,8.16,0.0,0.0,0.0,0.0,,0.0,7.258,0.0,0.0,0.0,0.0,,0.0
2020-05-20,141.134,-180.95,1.0,180.95,0.0,180.95,141.134,163.112,-159.37,2.0,190.8,31.43,95.4,326.224,79.273,-1139.95,15.0,1139.95,0.0,75.997,1189.1,15.91,-195.8,10.0,195.8,0.0,19.58,159.1,175.48,7.98,0.8,88.51,7.98,110.638,140.384,119.92,-98.4,0.92,98.4,0.0,106.957,110.326,107.182,-621.4,5.0,621.4,0.0,124.28,535.911,56.39,-108.0,2.0,108.0,0.0,54.0,112.78,229.97,-117.4,0.65,117.4,0.0,180.615,149.481,133.32,0.0,0.0,0.0,0.0,,0.0,86.86,0.0,0.0,0.0,0.0,,0.0,2497.94,-289.31,0.12,289.31,0.0,2410.917,299.753,18.98,-471.3,30.0,471.3,0.0,15.71,569.391,11.527,-217.92,24.0,217.92,0.0,9.08,276.637,29.711,-274.19,0.9,274.19,0.0,304.656,26.739,89.554,-309.23,1.05,309.23,0.0,294.505,94.032,123.026,-224.73,1.8,224.73,0.0,124.85,221.447,45.11,-289.8,6.0,289.8,0.0,48.3,270.66,65.75,0.0,0.0,0.0,0.0,,0.0,73.47,0.0,0.0,0.0,0.0,,0.0,258.38,0.0,0.0,0.0,0.0,,0.0,33.682,0.0,0.0,0.0,0.0,,0.0,778.0,0.0,0.0,0.0,0.0,,0.0,6.1,0.0,0.0,0.0,0.0,,0.0,32.23,0.0,0.0,0.0,0.0,,0.0,176.697,0.0,0.0,0.0,0.0,,0.0,229.463,0.0,0.0,0.0,0.0,,0.0,85.849,0.0,0.0,0.0,0.0,,0.0,17.425,0.0,0.0,0.0,0.0,,0.0,4.22,0.0,0.0,0.0,0.0,,0.0,3.48,0.0,0.0,0.0,0.0,,0.0,29.69,0.0,0.0,0.0,0.0,,0.0,16.492,0.0,0.0,0.0,0.0,,0.0,88.942,0.0,0.0,0.0,0.0,,0.0,78.466,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.745,0.0,0.0,0.0,0.0,,0.0,8.05,0.0,0.0,0.0,0.0,,0.0,7.353,0.0,0.0,0.0,0.0,,0.0
2020-05-21,138.848,-180.95,1.0,180.95,0.0,180.95,138.848,165.52,-159.37,2.0,190.8,31.43,95.4,331.04,78.682,-1139.95,15.0,1139.95,0.0,75.997,1180.235,16.07,-195.8,10.0,195.8,0.0,19.58,160.7,172.03,7.98,0.8,88.51,7.98,110.638,137.624,117.83,-98.4,0.92,98.4,0.0,106.957,108.404,105.187,-621.4,5.0,621.4,0.0,124.28,525.933,54.65,-108.0,2.0,108.0,0.0,54.0,109.3,231.39,-117.4,0.65,117.4,0.0,180.615,150.403,139.0,0.0,0.0,0.0,0.0,,0.0,83.15,0.0,0.0,0.0,0.0,,0.0,2446.74,-289.31,0.12,289.31,0.0,2410.917,293.609,19.183,-471.3,30.0,471.3,0.0,15.71,575.482,11.428,-217.92,24.0,217.92,0.0,9.08,274.262,30.442,-274.19,0.9,274.19,0.0,304.656,27.398,87.61,-309.23,1.05,309.23,0.0,294.505,91.991,122.575,-224.73,1.8,224.73,0.0,124.85,220.635,45.3,-289.8,6.0,289.8,0.0,48.3,271.8,60.92,0.0,0.0,0.0,0.0,,0.0,67.05,0.0,0.0,0.0,0.0,,0.0,267.53,0.0,0.0,0.0,0.0,,0.0,33.477,0.0,0.0,0.0,0.0,,0.0,802.35,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,32.34,0.0,0.0,0.0,0.0,,0.0,177.638,0.0,0.0,0.0,0.0,,0.0,232.055,0.0,0.0,0.0,0.0,,0.0,84.963,0.0,0.0,0.0,0.0,,0.0,17.444,0.0,0.0,0.0,0.0,,0.0,4.17,0.0,0.0,0.0,0.0,,0.0,3.33,0.0,0.0,0.0,0.0,,0.0,28.55,0.0,0.0,0.0,0.0,,0.0,15.982,0.0,0.0,0.0,0.0,,0.0,86.677,0.0,0.0,0.0,0.0,,0.0,75.907,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.814,0.0,0.0,0.0,0.0,,0.0,9.65,0.0,0.0,0.0,0.0,,0.0,7.258,0.0,0.0,0.0,0.0,,0.0
2020-05-22,139.448,-180.95,1.0,180.95,0.0,180.95,139.448,163.376,-159.37,2.0,190.8,31.43,95.4,326.752,79.189,-1139.95,15.0,1139.95,0.0,75.997,1187.834,15.86,-195.8,10.0,195.8,0.0,19.58,158.6,171.06,-1734.42,10.0,1742.4,7.98,174.24,1710.6,118.02,-98.4,0.92,98.4,0.0,106.957,108.578,104.542,-621.4,5.0,621.4,0.0,124.28,522.71,55.17,-108.0,2.0,108.0,0.0,54.0,110.34,234.91,-117.4,0.65,117.4,0.0,180.615,152.692,137.53,0.0,0.0,0.0,0.0,,0.0,78.25,0.0,0.0,0.0,0.0,,0.0,2436.88,-289.31,0.12,289.31,0.0,2410.917,292.426,18.941,-471.3,30.0,471.3,0.0,15.71,568.231,11.507,-217.92,24.0,217.92,0.0,9.08,276.162,30.76,-274.19,0.9,274.19,0.0,304.656,27.684,90.116,-309.23,1.05,309.23,0.0,294.505,94.622,121.928,-224.73,1.8,224.73,0.0,124.85,219.47,45.81,-739.5,16.0,739.5,0.0,46.219,732.96,59.78,-913.5,15.0,913.5,0.0,60.9,896.7,69.0,-206.22,3.0,206.22,0.0,68.74,207.0,276.73,-245.81,0.9,245.81,0.0,273.122,249.057,33.647,-223.98,6.0,223.98,0.0,37.33,201.88,825.17,-319.76,0.39,319.76,0.0,819.897,321.816,6.09,0.0,0.0,0.0,0.0,,0.0,32.62,0.0,0.0,0.0,0.0,,0.0,176.995,0.0,0.0,0.0,0.0,,0.0,233.018,0.0,0.0,0.0,0.0,,0.0,83.338,0.0,0.0,0.0,0.0,,0.0,17.175,0.0,0.0,0.0,0.0,,0.0,4.11,0.0,0.0,0.0,0.0,,0.0,3.27,0.0,0.0,0.0,0.0,,0.0,29.11,0.0,0.0,0.0,0.0,,0.0,15.892,0.0,0.0,0.0,0.0,,0.0,86.031,0.0,0.0,0.0,0.0,,0.0,76.588,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.847,0.0,0.0,0.0,0.0,,0.0,10.26,0.0,0.0,0.0,0.0,,0.0,7.25,0.0,0.0,0.0,0.0,,0.0
2020-05-26,144.819,-180.95,1.0,180.95,0.0,180.95,144.819,163.774,-159.37,2.0,190.8,31.43,95.4,327.548,78.653,-1139.95,15.0,1139.95,0.0,75.997,1179.788,16.33,-195.8,10.0,195.8,0.0,19.58,163.3,164.0,-1734.42,10.0,1742.4,7.98,174.24,1640.0,120.95,-98.4,0.92,98.4,0.0,106.957,111.274,107.518,-621.4,5.0,621.4,0.0,124.28,537.589,53.19,-108.0,2.0,108.0,0.0,54.0,106.38,232.2,-117.4,0.65,117.4,0.0,180.615,150.93,144.73,0.0,0.0,0.0,0.0,,0.0,84.89,0.0,0.0,0.0,0.0,,0.0,2421.86,-289.31,0.12,289.31,0.0,2410.917,290.623,19.695,-471.3,30.0,471.3,0.0,15.71,590.855,11.873,-217.92,24.0,217.92,0.0,9.08,284.948,29.929,-274.19,0.9,274.19,0.0,304.656,26.936,87.036,-309.23,1.05,309.23,0.0,294.505,91.388,121.467,-224.73,1.8,224.73,0.0,124.85,218.64,41.7,-739.5,16.0,739.5,0.0,46.219,667.2,62.36,-913.5,15.0,913.5,0.0,60.9,935.4,57.71,-206.22,3.0,206.22,0.0,68.74,173.13,281.41,-245.81,0.9,245.81,0.0,273.122,253.269,34.137,-223.98,6.0,223.98,0.0,37.33,204.822,767.89,-319.76,0.39,319.76,0.0,819.897,299.477,6.15,0.0,0.0,0.0,0.0,,0.0,34.01,0.0,0.0,0.0,0.0,,0.0,177.407,0.0,0.0,0.0,0.0,,0.0,233.596,0.0,0.0,0.0,0.0,,0.0,86.126,0.0,0.0,0.0,0.0,,0.0,18.743,0.0,0.0,0.0,0.0,,0.0,4.22,0.0,0.0,0.0,0.0,,0.0,3.82,0.0,0.0,0.0,0.0,,0.0,33.39,0.0,0.0,0.0,0.0,,0.0,17.641,0.0,0.0,0.0,0.0,,0.0,87.76,0.0,0.0,0.0,0.0,,0.0,75.926,0.0,0.0,0.0,0.0,,0.0,,,,,,,,7.76,0.0,0.0,0.0,0.0,,0.0,10.81,0.0,0.0,0.0,0.0,,0.0,7.284,0.0,0.0,0.0,0.0,,0.0
2020-05-27,150.599,-180.95,1.0,180.95,0.0,180.95,150.599,164.046,-159.37,2.0,190.8,31.43,95.4,328.092,78.995,-1139.95,15.0,1139.95,0.0,75.997,1184.928,16.85,-195.8,10.0,195.8,0.0,19.58,168.5,161.97,-1734.42,10.0,1742.4,7.98,174.24,1619.7,121.53,-98.4,0.92,98.4,0.0,106.957,111.808,110.856,-621.4,5.0,621.4,0.0,124.28,554.279,52.74,-108.0,2.0,108.0,0.0,54.0,105.48,229.14,-117.4,0.65,117.4,0.0,180.615,148.941,149.52,0.0,0.0,0.0,0.0,,0.0,86.93,0.0,0.0,0.0,0.0,,0.0,2410.39,-1483.39,0.62,1483.39,0.0,2392.565,1494.442,21.281,-471.3,30.0,471.3,0.0,15.71,638.425,12.17,-217.92,24.0,217.92,0.0,9.08,292.072,29.423,-274.19,0.9,274.19,0.0,304.656,26.481,85.114,-309.23,1.05,309.23,0.0,294.505,89.37,120.114,-224.73,1.8,224.73,0.0,124.85,216.204,41.07,-739.5,16.0,739.5,0.0,46.219,657.12,58.15,-913.5,15.0,913.5,0.0,60.9,872.25,52.18,-206.22,3.0,206.22,0.0,68.74,156.54,281.5,-245.81,0.9,245.81,0.0,273.122,253.35,34.824,-223.98,6.0,223.98,0.0,37.33,208.942,750.0,-319.76,0.39,319.76,0.0,819.897,292.5,6.2,0.0,0.0,0.0,0.0,,0.0,33.07,0.0,0.0,0.0,0.0,,0.0,180.171,0.0,0.0,0.0,0.0,,0.0,238.297,0.0,0.0,0.0,0.0,,0.0,86.68,0.0,0.0,0.0,0.0,,0.0,20.542,0.0,0.0,0.0,0.0,,0.0,4.33,0.0,0.0,0.0,0.0,,0.0,4.17,0.0,0.0,0.0,0.0,,0.0,35.15,0.0,0.0,0.0,0.0,,0.0,18.101,0.0,0.0,0.0,0.0,,0.0,90.452,0.0,0.0,0.0,0.0,,0.0,77.162,0.0,0.0,0.0,0.0,,0.0,,,,,,,,8.1,0.0,0.0,0.0,0.0,,0.0,10.65,0.0,0.0,0.0,0.0,,0.0,7.258,0.0,0.0,0.0,0.0,,0.0
